instance_id,resolved,exit_status,steps,looping,edit_syntax_errors,ran_tests,hit_context_limit,has_patch
barrust__pyspellchecker-87,False,submitted,33,False,False,False,False,True
barrust__pyspellchecker-87,False,submitted,47,True,False,False,False,True
barrust__pyspellchecker-87,False,submitted,25,False,False,False,False,True
beetbox__beets-4359,False,submitted (exit_context),67,False,True,True,True,True
beetbox__beets-4359,False,submitted (exit_context),99,True,False,True,True,True
beetbox__beets-4359,False,submitted,59,False,False,True,False,True
beetbox__beets-4359,False,submitted,57,True,False,True,False,True
beetbox__beets-4359,False,submitted (exit_context),87,True,False,True,True,True
benjamincorcoran__sasdocs-16,False,submitted,65,True,True,True,False,True
benjamincorcoran__sasdocs-16,False,submitted (exit_context),71,True,False,True,True,True
benjamincorcoran__sasdocs-16,False,submitted,73,False,False,True,False,True
benjamincorcoran__sasdocs-16,False,submitted (exit_context),195,True,False,False,True,True
benjamincorcoran__sasdocs-16,False,submitted (exit_context),85,True,True,True,True,True
benjamincorcoran__sasdocs-37,False,submitted (exit_context),113,True,False,True,True,True
benjamincorcoran__sasdocs-37,False,submitted (exit_context),69,True,False,True,True,True
benjamincorcoran__sasdocs-37,False,submitted (exit_context),117,True,True,True,True,True
benjamincorcoran__sasdocs-37,False,submitted (exit_context),105,True,True,False,True,True
benjamincorcoran__sasdocs-37,False,submitted (exit_context),115,True,True,True,True,True
benmaier__binpacking-16,False,submitted,25,False,False,True,False,True
benmaier__binpacking-16,False,submitted,33,True,False,False,False,True
benmaier__binpacking-16,False,submitted,21,False,False,False,False,True
benmaier__binpacking-16,False,submitted,27,True,False,True,False,True
benmaier__binpacking-16,False,submitted (exit_context),91,True,True,False,True,True
benmoran56__esper-81,False,submitted (exit_context),83,True,True,False,True,True
benmoran56__esper-81,False,submitted (exit_context),89,True,False,False,True,True
benmoran56__esper-81,False,submitted,23,False,True,False,False,True
benmoran56__esper-81,False,submitted (exit_context),69,True,True,False,True,True
benmoran56__esper-81,False,submitted,21,False,True,False,False,True
benmoran56__esper-83,False,submitted,35,True,True,False,False,True
benmoran56__esper-83,False,submitted,29,True,False,False,False,True
benmoran56__esper-83,False,submitted,41,True,True,False,False,True
benmoran56__esper-83,False,submitted,59,True,True,False,False,True
benmoran56__esper-83,False,submitted (exit_context),77,True,False,False,True,True
bids-standard__pybids-492,False,submitted,31,True,False,True,False,True
bids-standard__pybids-492,False,submitted (exit_context),79,True,False,True,True,True
bids-standard__pybids-492,False,submitted,17,False,False,True,False,True
bids-standard__pybids-492,False,submitted,19,False,False,True,False,True
bids-standard__pybids-492,False,submitted (exit_context),81,True,False,True,True,True
bids-standard__pybids-492,False,submitted (exit_context),71,True,False,True,True,True
bids-standard__pybids-492,False,submitted (exit_context),79,True,False,True,True,True
bids-standard__pybids-492,False,submitted,21,False,False,True,False,True
bids-standard__pybids-492,False,submitted,37,True,False,True,False,True
bids-standard__pybids-492,False,submitted (exit_context),71,True,True,True,True,True
bids-standard__pybids-492,False,submitted (exit_context),113,True,True,True,True,True
bids-standard__pybids-492,False,submitted,17,False,False,True,False,True
bids-standard__pybids-492,False,submitted (exit_context),83,True,False,True,True,True
bids-standard__pybids-492,False,submitted,15,False,False,True,False,True
bids-standard__pybids-492,False,early_exit,47,True,False,True,False,False
bids-standard__pybids-492,False,submitted (exit_context),71,True,True,True,True,True
bids-standard__pybids-492,False,submitted (exit_context),51,True,True,True,True,True
bids-standard__pybids-492,False,submitted,29,True,False,True,False,True
bids-standard__pybids-492,False,submitted (exit_context),51,True,True,True,True,True
bids-standard__pybids-492,False,submitted,17,False,False,True,False,True
bids-standard__pybids-611,False,submitted (exit_context),99,True,True,True,True,True
bids-standard__pybids-611,False,submitted (exit_context),69,True,True,True,True,True
bids-standard__pybids-836,False,submitted (exit_context),107,True,True,False,True,True
bids-standard__pybids-836,False,submitted,19,False,False,False,False,True
bids-standard__pybids-836,False,submitted (exit_context),63,True,False,False,True,True
bids-standard__pybids-836,False,submitted (exit_context),75,True,False,False,True,True
bids-standard__pybids-836,False,submitted (exit_context),93,True,True,True,True,True
blairconrad__dicognito-64,False,submitted,11,False,False,False,False,True
blairconrad__dicognito-64,False,submitted,29,True,False,False,False,True
blairconrad__dicognito-64,False,submitted (exit_context),97,True,True,False,True,True
blairconrad__dicognito-64,False,submitted (exit_context),63,True,False,False,True,True
blairconrad__dicognito-64,False,submitted,11,False,False,False,False,True
boxed__mutmut-239,False,submitted (exit_context),475,True,False,True,True,True
boxed__mutmut-239,False,submitted (exit_context),65,True,False,True,True,True
boxed__mutmut-239,False,submitted,35,False,True,True,False,True
boxed__mutmut-239,False,submitted (exit_context),101,True,True,True,True,True
boxed__mutmut-239,False,submitted,35,False,False,True,False,True
brightway-lca__brightway2-analyzer-19,False,submitted_no_patch,17,False,False,True,False,False
brightway-lca__brightway2-analyzer-19,False,submitted,39,True,True,True,False,True
brightway-lca__brightway2-analyzer-19,False,submitted,51,True,False,True,False,True
brightway-lca__brightway2-analyzer-19,False,submitted (exit_context),63,True,True,True,True,True
brightway-lca__brightway2-analyzer-19,False,submitted (exit_context),75,True,True,False,True,True
brightway-lca__brightway2-analyzer-19,False,submitted (exit_context),67,True,False,True,True,True
canonical__charmcraft-784,False,submitted,25,False,False,True,False,True
canonical__charmcraft-784,False,submitted (exit_context),79,True,False,True,True,True
canonical__charmcraft-784,False,submitted (exit_context),123,True,True,True,True,True
canonical__charmcraft-784,False,submitted (exit_context),95,True,True,True,True,True
canonical__charmcraft-784,False,submitted (exit_context),89,True,True,True,True,True
canonical__charmcraft-866,False,submitted (exit_context),107,True,True,True,True,True
canonical__charmcraft-866,False,submitted,65,True,True,True,False,True
canonical__charmcraft-866,False,submitted,15,False,True,False,False,True
canonical__charmcraft-866,False,submitted,9,False,False,False,False,True
canonical__charmcraft-916,False,submitted (exit_context),107,True,True,True,True,True
canonical__charmcraft-916,False,submitted,21,False,True,False,False,True
canonical__charmcraft-916,False,submitted,19,False,False,True,False,True
canonical__charmcraft-916,False,submitted,51,False,False,True,False,True
canonical__charmcraft-916,False,submitted,17,False,False,False,False,True
canonical__operator-823,False,submitted,27,False,False,True,False,True
canonical__operator-823,False,submitted,45,True,False,True,False,True
canonical__operator-823,False,submitted (exit_context),83,False,True,True,True,True
canonical__operator-823,False,submitted,25,False,True,True,False,True
canonical__operator-823,False,submitted,31,False,False,True,False,True
canonical__operator-860,False,exit_context,53,True,False,False,True,False
canonical__operator-860,False,submitted (exit_context),73,True,True,True,True,True
canonical__operator-860,False,submitted,33,True,True,True,False,True
canonical__operator-860,False,exit_context,93,True,False,True,True,False
canonical__operator-860,False,submitted (exit_context),47,True,True,True,True,True
canonical__operator-860,False,exit_context,51,True,False,False,True,False
canonical__operator-860,False,submitted,11,False,False,False,False,True
canonical__operator-860,False,submitted,15,False,False,True,False,True
canonical__operator-860,False,submitted,7,False,False,False,False,True
canonical__operator-860,False,submitted,13,False,False,True,False,True
canonical__operator-860,False,submitted,9,False,False,False,False,True
canonical__operator-860,False,submitted,25,False,False,True,False,True
canonical__operator-860,False,submitted (exit_context),85,True,True,True,True,True
canonical__operator-860,False,submitted (exit_context),109,True,True,True,True,True
canonical__operator-860,False,exit_context,95,True,True,True,True,False
canonical__operator-860,False,submitted,11,False,False,False,False,True
canonical__operator-860,False,submitted,11,False,False,False,False,True
canonical__operator-860,False,submitted,25,False,False,True,False,True
canonical__operator-860,False,submitted,9,False,False,False,False,True
canonical__operator-860,False,submitted,13,False,False,True,False,True
canonical__operator-860,False,submitted,11,False,False,False,False,True
canonical__operator-860,False,exit_context,355,True,False,False,True,False
canonical__operator-860,False,submitted (exit_context),35,False,True,True,True,True
canonical__operator-860,False,submitted (exit_context),79,True,True,True,True,True
canonical__operator-860,False,submitted,11,False,False,True,False,True
canonical__operator-860,False,early_exit,17,True,True,True,False,False
canonical__operator-860,False,submitted,9,False,False,False,False,True
canonical__operator-860,False,submitted,17,False,False,False,False,True
canonical__operator-860,False,submitted (exit_context),51,True,False,True,True,True
canonical__operator-860,False,submitted,9,False,False,False,False,True
canonical__operator-860,False,submitted (exit_context),71,True,True,True,True,True
carsonyl__pypac-28,False,submitted (exit_context),107,True,True,True,True,True
carsonyl__pypac-28,False,submitted (exit_context),93,True,True,True,True,True
carsonyl__pypac-28,False,submitted,29,False,False,True,False,True
carsonyl__pypac-28,False,submitted (exit_context),77,True,True,True,True,True
carsonyl__pypac-28,False,submitted,21,False,False,True,False,True
cdent__gabbi-186,False,submitted (exit_context),441,True,True,True,True,True
cdent__gabbi-186,False,submitted (exit_context),69,True,True,True,True,True
cdent__gabbi-186,False,submitted,57,True,True,True,False,True
cdent__gabbi-186,False,submitted (exit_context),97,True,True,True,True,True
cdent__gabbi-186,False,submitted,57,True,True,True,False,True
childsish__dynamic-yaml-31,False,submitted,25,False,False,True,False,True
childsish__dynamic-yaml-31,False,submitted (exit_context),97,True,False,False,True,True
childsish__dynamic-yaml-31,False,submitted (exit_context),97,True,True,True,True,True
childsish__dynamic-yaml-31,False,submitted (exit_context),199,True,False,True,True,True
childsish__dynamic-yaml-31,False,submitted,65,True,True,False,False,True
chrahunt__hlp-16,False,submitted (exit_context),71,True,False,True,True,True
chrahunt__hlp-16,False,submitted,23,False,False,False,False,True
chrahunt__hlp-16,False,submitted,13,False,False,False,False,True
chrahunt__hlp-16,False,submitted (exit_context),81,False,True,True,True,True
chrahunt__hlp-16,False,submitted,25,False,True,False,False,True
claudep__swiss-qr-bill-77,False,submitted,45,True,True,True,False,True
claudep__swiss-qr-bill-77,False,submitted,21,False,False,False,False,True
claudep__swiss-qr-bill-77,False,submitted,17,False,True,False,False,True
claudep__swiss-qr-bill-77,False,submitted (exit_context),59,True,True,True,True,True
claudep__swiss-qr-bill-77,False,submitted,21,False,False,False,False,True
claudep__swiss-qr-bill-87,False,submitted (exit_context),55,True,True,True,True,True
claudep__swiss-qr-bill-87,False,submitted,21,False,False,True,False,True
claudep__swiss-qr-bill-87,False,submitted (exit_context),85,True,True,False,True,True
claudep__swiss-qr-bill-87,False,submitted (exit_context),219,True,True,False,True,True
claudep__swiss-qr-bill-87,False,submitted,23,True,False,True,False,True
clld__clldutils-27,False,submitted,19,False,False,True,False,True
clld__clldutils-27,False,submitted,21,False,False,True,False,True
clld__clldutils-27,False,submitted,17,False,False,True,False,True
clld__clldutils-27,False,submitted,15,False,False,True,False,True
clld__clldutils-27,False,submitted,41,True,True,True,False,True
cloudfoundry-community__cf-python-client-181,False,submitted,17,False,False,True,False,True
cloudfoundry-community__cf-python-client-181,False,submitted,29,False,False,True,False,True
cloudfoundry-community__cf-python-client-181,False,submitted (exit_context),47,True,True,True,True,True
cloudfoundry-community__cf-python-client-181,False,submitted,35,True,True,True,False,True
cloudfoundry-community__cf-python-client-181,False,submitted,51,True,True,True,False,True
cloudtools__stacker-646,False,submitted (exit_context),99,True,True,True,True,True
cloudtools__stacker-646,False,submitted (exit_context),83,True,True,False,True,True
cloudtools__stacker-646,False,submitted (exit_context),205,True,False,False,True,True
cloudtools__stacker-646,False,submitted (exit_context),73,True,True,True,True,True
cloudtools__stacker-646,False,submitted (exit_context),101,True,True,False,True,True
codingedward__flask-sieve-30,False,submitted (exit_context),123,False,True,True,True,True
codingedward__flask-sieve-30,False,submitted (exit_context),123,True,True,False,True,True
codingedward__flask-sieve-30,False,submitted (exit_context),109,True,True,True,True,True
codingedward__flask-sieve-30,False,submitted (exit_context),73,True,True,True,True,True
codingedward__flask-sieve-30,False,submitted (exit_context),49,True,True,True,True,True
codingedward__flask-sieve-31,False,submitted (exit_context),89,True,False,True,True,True
codingedward__flask-sieve-31,False,submitted (exit_context),87,True,True,True,True,True
codingedward__flask-sieve-31,False,submitted,15,False,True,False,False,True
codingedward__flask-sieve-31,False,submitted,39,True,True,True,False,True
codingedward__flask-sieve-31,False,submitted,29,False,False,True,False,True
collective__zpretty-132,False,submitted (exit_context),49,True,False,True,True,True
collective__zpretty-132,False,submitted (exit_context),91,True,False,True,True,True
collective__zpretty-132,False,submitted (exit_context),155,True,False,True,True,True
collective__zpretty-132,False,submitted (exit_context),89,True,True,True,True,True
collective__zpretty-132,False,submitted (exit_context),71,True,True,True,True,True
conda__conda-pack-50,False,submitted (exit_context),275,True,True,False,True,True
conda__conda-pack-50,False,submitted (exit_context),179,True,False,True,True,True
conda__conda-pack-50,False,submitted (exit_context),133,True,False,True,True,True
conda__conda-pack-50,False,submitted (exit_context),73,True,False,True,True,True
conda__conda-pack-50,False,submitted,25,False,False,False,False,True
cookiecutter__cookiecutter-1144,False,submitted (exit_context),75,True,True,True,True,True
cookiecutter__cookiecutter-1144,False,submitted,9,False,False,True,False,True
cookiecutter__cookiecutter-1144,False,submitted (exit_context),59,True,True,True,True,True
cookiecutter__cookiecutter-1144,False,submitted (exit_context),129,True,False,True,True,True
cookiecutter__cookiecutter-1144,False,submitted (exit_context),81,True,True,True,True,True
cookiecutter__cookiecutter-2029,False,submitted (exit_context),281,True,False,True,True,True
cookiecutter__cookiecutter-2029,False,submitted (exit_context),65,True,False,True,True,True
cookiecutter__cookiecutter-2029,False,submitted (exit_context),181,True,True,True,True,True
cookiecutter__cookiecutter-2029,False,submitted (exit_context),127,True,False,True,True,True
cookiecutter__cookiecutter-2029,False,submitted (exit_context),233,True,True,True,True,True
corteva__rioxarray-388,False,submitted (exit_context),89,True,True,True,True,True
corteva__rioxarray-388,False,submitted (exit_context),83,True,True,False,True,True
corteva__rioxarray-388,False,submitted,43,True,False,False,False,True
corteva__rioxarray-388,False,submitted (exit_context),59,True,False,True,True,True
craigjmidwinter__total-connect-client-206,False,submitted,9,False,False,False,False,True
craigjmidwinter__total-connect-client-206,False,submitted (exit_context),67,True,True,False,True,True
craigjmidwinter__total-connect-client-206,False,submitted,15,False,True,False,False,True
cuthbertLab__music21-1027,False,submitted,23,False,True,False,False,True
cuthbertLab__music21-1027,False,submitted,23,False,False,False,False,True
cuthbertLab__music21-1027,False,submitted,35,True,True,False,False,True
cuthbertLab__music21-1027,False,submitted (exit_context),57,True,True,True,True,True
cuthbertLab__music21-1027,False,submitted (exit_context),83,True,True,True,True,True
cuthbertLab__music21-958,False,submitted (exit_context),197,True,False,False,True,True
cuthbertLab__music21-958,False,submitted (exit_context),77,True,False,False,True,True
cuthbertLab__music21-958,False,submitted (exit_context),153,True,True,True,True,True
cuthbertLab__music21-958,False,submitted (exit_context),109,True,True,False,True,True
cuthbertLab__music21-958,False,exit_context,59,True,False,True,True,False
cuthbertLab__music21-958,False,exit_context,217,True,False,True,True,False
cuthbertLab__music21-958,False,submitted (exit_context),161,True,False,False,True,True
cuthbertLab__music21-958,False,submitted (exit_context),135,True,True,False,True,True
cuthbertLab__music21-958,False,submitted (exit_context),75,True,True,True,True,True
cuthbertLab__music21-958,False,submitted (exit_context),79,True,True,True,True,True
cuthbertLab__music21-958,False,submitted (exit_context),117,True,True,False,True,True
cuthbertLab__music21-958,False,exit_context,353,True,False,True,True,False
cuthbertLab__music21-958,False,exit_context,303,True,False,False,True,False
cuthbertLab__music21-958,False,submitted (exit_context),213,True,False,False,True,True
cuthbertLab__music21-958,False,submitted (exit_context),185,True,False,False,True,True
cuthbertLab__music21-958,False,submitted (exit_context),101,True,True,True,True,True
cuthbertLab__music21-958,False,submitted (exit_context),207,True,True,False,True,True
cuthbertLab__music21-958,False,submitted (exit_context),423,True,False,True,True,True
cuthbertLab__music21-958,False,submitted (exit_context),171,True,False,True,True,True
cuthbertLab__music21-958,False,submitted (exit_context),49,True,True,True,True,True
cuthbertLab__music21-958,False,exit_context,391,True,False,True,True,False
cuthbertLab__music21-958,False,submitted (exit_context),77,True,True,True,True,True
cuthbertLab__music21-958,False,submitted (exit_context),155,True,False,True,True,True
cuthbertLab__music21-958,False,submitted,39,True,False,False,False,True
cuthbertLab__music21-958,False,submitted (exit_context),215,True,False,False,True,True
cuthbertLab__music21-958,False,submitted,35,True,True,False,False,True
d-Rickyy-b__pyBrematic-22,False,submitted,27,True,False,False,False,True
d-Rickyy-b__pyBrematic-22,False,submitted (exit_context),109,True,False,False,True,True
d-Rickyy-b__pyBrematic-22,False,submitted,63,True,False,False,False,True
d-Rickyy-b__pyBrematic-22,False,submitted,33,True,True,False,False,True
d-Rickyy-b__pyBrematic-22,False,submitted (exit_context),85,True,True,False,True,True
dandi__dandi-cli-208,False,submitted,27,False,False,True,False,True
dandi__dandi-cli-208,False,submitted (exit_context),77,True,False,True,True,True
dandi__dandi-cli-208,False,submitted,45,False,False,True,False,True
dandi__dandi-cli-208,False,submitted,19,False,False,True,False,True
dandi__dandi-cli-208,False,submitted,19,False,False,True,False,True
dandi__dandi-cli-555,False,submitted (exit_context),91,True,True,True,True,True
dandi__dandi-cli-555,False,submitted (exit_context),137,True,True,False,True,True
dandi__dandi-cli-555,False,submitted,41,False,True,True,False,True
dandi__dandi-cli-555,False,submitted (exit_context),75,True,False,True,True,True
dandi__dandi-cli-555,False,submitted (exit_context),225,True,False,False,True,True
dandi__dandi-cli-59,False,submitted (exit_context),69,True,False,True,True,True
dandi__dandi-cli-59,False,submitted (exit_context),293,True,False,False,True,True
dandi__dandi-cli-59,False,submitted,33,False,True,False,False,True
dandi__dandi-cli-59,False,submitted (exit_context),57,True,False,True,True,True
dandi__dandi-cli-59,False,submitted (exit_context),97,True,True,True,True,True
dapr__python-sdk-272,False,submitted (exit_context),69,True,True,True,True,True
dapr__python-sdk-272,False,submitted (exit_context),115,True,True,False,True,True
dapr__python-sdk-272,False,submitted (exit_context),83,True,False,True,True,True
dapr__python-sdk-272,False,submitted (exit_context),91,True,False,True,True,True
dapr__python-sdk-272,False,exit_context,73,True,True,True,True,False
dapr__python-sdk-272,False,submitted (exit_context),75,True,True,False,True,True
dapr__python-sdk-272,False,submitted (exit_context),91,True,True,True,True,True
dapr__python-sdk-272,False,submitted (exit_context),109,True,True,True,True,True
dapr__python-sdk-272,False,submitted (exit_context),75,True,False,True,True,True
dapr__python-sdk-272,False,submitted (exit_context),163,True,True,True,True,True
dapr__python-sdk-272,False,submitted (exit_context),409,True,False,True,True,True
dapr__python-sdk-272,False,submitted (exit_context),77,True,False,True,True,True
dapr__python-sdk-272,False,submitted_no_patch,23,False,False,True,False,False
dapr__python-sdk-272,False,submitted (exit_context),425,True,False,False,True,True
dapr__python-sdk-272,False,submitted (exit_context),71,True,True,True,True,True
dapr__python-sdk-272,False,submitted (exit_context),163,True,False,True,True,True
dapr__python-sdk-272,False,submitted (exit_context),79,True,True,True,True,True
dask__dask-jobqueue-563,False,submitted (exit_context),221,True,False,True,True,True
dask__dask-jobqueue-563,False,submitted,47,False,True,True,False,True
dask__dask-jobqueue-563,False,submitted,25,False,False,True,False,True
dask__dask-jobqueue-563,False,submitted (exit_context),127,True,False,True,True,True
dask__dask-jobqueue-563,False,submitted,17,False,True,True,False,True
dask__zict-64,False,submitted (exit_context),123,True,True,True,True,True
dask__zict-64,False,submitted,15,False,False,False,False,True
dask__zict-64,False,submitted,45,True,True,True,False,True
dask__zict-64,False,submitted,47,True,True,True,False,True
dask__zict-64,False,submitted (exit_context),83,True,True,True,True,True
datalad__datalad-5603,False,submitted,9,False,False,True,False,True
datalad__datalad-5603,False,submitted,11,False,False,True,False,True
datalad__datalad-5603,False,submitted,27,False,True,True,False,True
datalad__datalad-5603,False,submitted (exit_context),51,True,False,True,True,True
datalad__datalad-5603,False,submitted (exit_context),37,False,False,True,True,True
deardurham__ciprs-reader-38,False,submitted (exit_context),233,True,False,True,True,True
deardurham__ciprs-reader-38,False,submitted_no_patch,21,False,False,True,False,False
deardurham__ciprs-reader-38,False,submitted (exit_context),93,True,True,True,True,True
deardurham__ciprs-reader-38,False,submitted (exit_context),67,True,True,True,True,True
deardurham__ciprs-reader-38,False,submitted_no_patch,17,False,False,True,False,False
deardurham__ciprs-reader-38,False,submitted (exit_context),111,True,True,True,True,True
deardurham__ciprs-reader-38,False,submitted (exit_context),113,True,True,False,True,True
deardurham__ciprs-reader-38,False,submitted (exit_context),91,True,False,True,True,True
deardurham__ciprs-reader-38,False,submitted (exit_context),93,True,True,True,True,True
deardurham__ciprs-reader-38,False,submitted,89,True,False,True,False,True
deardurham__ciprs-reader-38,False,submitted,31,False,False,True,False,True
deardurham__ciprs-reader-38,False,submitted,35,True,False,True,False,True
deardurham__ciprs-reader-38,False,submitted (exit_context),71,True,True,True,True,True
deardurham__ciprs-reader-38,False,submitted (exit_context),107,True,True,True,True,True
deardurham__ciprs-reader-38,False,submitted,17,False,False,True,False,True
deardurham__ciprs-reader-38,False,submitted (exit_context),101,True,True,True,True,True
deardurham__ciprs-reader-38,False,exit_context,487,True,False,True,True,False
deardurham__ciprs-reader-38,False,submitted (exit_context),383,True,False,True,True,True
deardurham__ciprs-reader-38,False,submitted (exit_context),81,True,False,True,True,True
deardurham__ciprs-reader-38,False,submitted (exit_context),105,True,True,True,True,True
deardurham__ciprs-reader-38,False,submitted (exit_context),393,True,True,True,True,True
deardurham__ciprs-reader-38,False,submitted,37,True,True,True,False,True
deardurham__ciprs-reader-38,False,submitted (exit_context),105,True,True,True,True,True
deardurham__ciprs-reader-38,False,submitted,29,False,True,True,False,True
dedupeio__dedupe-837,False,submitted (exit_context),91,True,True,True,True,True
dedupeio__dedupe-837,False,submitted (exit_context),115,True,True,True,True,True
dedupeio__dedupe-837,False,submitted (exit_context),121,True,True,True,True,True
dedupeio__dedupe-837,False,submitted,9,False,False,False,False,True
dedupeio__dedupe-837,False,submitted (exit_context),201,True,False,True,True,True
deepchem__deepchem-2979,False,submitted (exit_context),61,True,True,True,True,True
deepchem__deepchem-2979,False,submitted (exit_context),53,True,True,True,True,True
deepchem__deepchem-2979,False,submitted (exit_context),47,True,True,True,True,True
deepchem__deepchem-2979,False,submitted (exit_context),63,True,True,True,True,True
deepchem__deepchem-2979,False,submitted (exit_context),73,True,True,True,True,True
deepset-ai__haystack-7038,False,submitted,41,True,True,True,False,True
deepset-ai__haystack-7038,False,submitted,9,False,False,False,False,True
deepset-ai__haystack-7038,False,submitted,63,True,True,True,False,True
deepset-ai__haystack-7038,False,submitted,33,False,True,True,False,True
deepset-ai__haystack-7038,False,submitted,27,False,True,True,False,True
delph-in__pydelphin-362,False,submitted (exit_context),55,True,True,False,True,True
delph-in__pydelphin-362,False,submitted (exit_context),93,True,False,False,True,True
delph-in__pydelphin-362,False,submitted (exit_context),81,True,True,True,True,True
delph-in__pydelphin-362,False,submitted (exit_context),75,True,False,True,True,True
delph-in__pydelphin-362,False,submitted (exit_context),117,True,False,False,True,True
devsnd__tinytag-171,False,submitted (exit_context),93,True,False,True,True,True
devsnd__tinytag-171,False,submitted (exit_context),51,True,False,False,True,True
devsnd__tinytag-171,False,submitted (exit_context),69,True,False,False,True,True
devsnd__tinytag-171,False,submitted (exit_context),69,True,False,True,True,True
devsnd__tinytag-171,False,submitted,69,True,True,True,False,True
dhatim__python-license-check-75,False,submitted,39,True,False,True,False,True
dhatim__python-license-check-75,False,submitted,19,False,False,True,False,True
dhatim__python-license-check-75,False,submitted (exit_context),111,True,True,False,True,True
dhatim__python-license-check-75,False,submitted (exit_context),87,True,False,False,True,True
dhatim__python-license-check-75,False,submitted,77,True,True,True,False,True
dirty-cat__dirty_cat-378,False,submitted,23,False,False,False,False,True
dirty-cat__dirty_cat-378,False,submitted,25,False,False,False,False,True
dirty-cat__dirty_cat-378,False,submitted,21,False,False,False,False,True
dirty-cat__dirty_cat-378,False,submitted,21,False,False,False,False,True
dirty-cat__dirty_cat-378,False,submitted (exit_context),75,True,True,False,True,True
dirty-cat__dirty_cat-378,False,submitted,45,True,False,False,False,True
dirty-cat__dirty_cat-378,False,submitted (exit_context),63,True,True,False,True,True
dirty-cat__dirty_cat-378,False,submitted,21,False,False,False,False,True
dirty-cat__dirty_cat-378,False,submitted,35,True,False,False,False,True
dirty-cat__dirty_cat-378,False,submitted,23,False,False,False,False,True
dirty-cat__dirty_cat-378,False,submitted,23,True,False,False,False,True
dirty-cat__dirty_cat-378,False,submitted,19,False,False,False,False,True
dirty-cat__dirty_cat-378,False,submitted,47,True,False,False,False,True
dirty-cat__dirty_cat-378,False,submitted,21,False,False,False,False,True
dirty-cat__dirty_cat-378,False,submitted (exit_context),51,True,True,False,True,True
dirty-cat__dirty_cat-378,False,submitted,57,False,False,False,False,True
django__asgiref-183,False,submitted (exit_context),167,True,True,False,True,True
django__asgiref-183,False,submitted,9,False,False,True,False,True
django__asgiref-183,False,submitted,19,False,True,True,False,True
django__asgiref-183,False,submitted (exit_context),71,True,True,True,True,True
django__asgiref-183,False,submitted (exit_context),71,True,True,True,True,True
django__asgiref-320,False,submitted,23,False,False,False,False,True
django__asgiref-320,False,exit_context,67,True,True,True,True,False
django__asgiref-320,False,submitted (exit_context),77,True,True,True,True,True
django__asgiref-320,False,submitted (exit_context),179,True,False,False,True,True
django__asgiref-320,False,exit_context,95,True,True,False,True,False
django__asgiref-320,False,submitted,29,False,False,True,False,True
django__asgiref-320,False,submitted (exit_context),79,True,True,False,True,True
django__asgiref-320,False,exit_context,57,True,False,False,True,False
django__asgiref-320,False,exit_context,77,True,True,False,True,False
django__asgiref-320,False,submitted,13,False,False,False,False,True
django__asgiref-320,False,submitted,13,False,False,False,False,True
django__asgiref-320,False,submitted,19,True,False,True,False,True
django__asgiref-320,False,exit_context,45,True,True,True,True,False
django__asgiref-320,False,submitted,39,False,False,True,False,True
django__asgiref-320,False,submitted,23,False,False,True,False,True
django__asgiref-320,False,submitted (exit_context),131,True,True,True,True,True
django__asgiref-320,False,submitted,21,False,True,True,False,True
django__asgiref-320,False,submitted,25,False,True,False,False,True
django__asgiref-320,False,submitted,13,False,False,False,False,True
django__asgiref-320,False,submitted,39,False,True,True,False,True
django__asgiref-320,False,submitted (exit_context),59,True,False,True,True,True
django__asgiref-320,False,submitted,19,False,False,True,False,True
django__asgiref-320,False,submitted (exit_context),73,True,False,False,True,True
django__asgiref-320,False,submitted_no_patch,21,False,False,True,False,False
django__asgiref-320,False,submitted (exit_context),113,True,True,True,True,True
django__asgiref-320,False,submitted,13,False,False,False,False,True
django__asgiref-320,False,submitted (exit_context),67,True,True,True,True,True
django__asgiref-320,False,submitted (exit_context),99,True,False,False,True,True
django__asgiref-320,False,submitted,17,False,True,False,False,True
django__asgiref-320,False,submitted,21,True,False,False,False,True
django__asgiref-320,False,submitted,27,False,False,True,False,True
django__asgiref-320,False,submitted (exit_context),85,True,False,False,True,True
django__asgiref-320,False,submitted (exit_context),107,True,True,True,True,True
django__asgiref-320,False,submitted,17,False,False,True,False,True
django__asgiref-320,False,submitted (exit_context),437,True,False,True,True,True
django__asgiref-320,False,exit_context,85,True,True,False,True,False
django__asgiref-320,False,submitted (exit_context),241,True,True,True,True,True
django__asgiref-320,False,submitted,13,False,False,False,False,True
django__asgiref-320,False,submitted,13,False,False,False,False,True
dlce-eva__python-nexus-27,False,submitted (exit_context),125,True,True,True,True,True
dlce-eva__python-nexus-27,False,submitted,15,False,False,False,False,True
dlce-eva__python-nexus-27,False,submitted,21,True,False,False,False,True
dlce-eva__python-nexus-27,False,submitted,27,True,False,True,False,True
dlce-eva__python-nexus-27,False,submitted (exit_context),115,True,True,True,True,True
dlce-eva__python-nexus-27,False,submitted,19,False,False,False,False,True
dlce-eva__python-nexus-27,False,submitted (exit_context),447,True,False,True,True,True
dlce-eva__python-nexus-27,False,submitted,35,False,False,True,False,True
dlce-eva__python-nexus-27,False,submitted,9,False,False,False,False,True
dlce-eva__python-nexus-27,False,submitted,9,False,False,False,False,True
dlce-eva__python-nexus-27,False,submitted,21,False,False,True,False,True
dlce-eva__python-nexus-27,False,submitted (exit_context),129,True,True,True,True,True
dlce-eva__python-nexus-27,False,submitted_no_patch,9,False,False,False,False,False
